//
// Definitions:
//
186,000 mps: ^^It's not just a good idea -- It's the law.
A.A.A.A.A.:  ^^An organization for drunks who drive
"You can say what you like about long dresses, but they cover a multitude of shins." - Mae West
"You can slide further on bullshit than you can on sand." - Don McKee
"You can tell the ideals of a nation by its advertisements." - Norman Douglas (1868-1952)^South Wind, 1917
"You can tell the size of a man by the size of the thing that makes him mad." - Adali Stevenson
"You can't control what you can't measure." - Tom DeMarco
 You can't fight the law of conservation of energy, but you sure can bargain with it.
"You can't have everything.^^Where would you put it? - Steven Wright
 You can't judge a book by the way it wears its hair.
 You can't outtalk a person who knows what they are talking about. ^You can't out bullshit a person who doesn't.
"You can't say civilizations don't advance . . . in every war they kill you in a new way." - Will Rogers
"You can't use tact with a Congressman. A Congressman is a hog. You must take a stick and hit him on the snout." - Henry Adams
 You cannot kill time without injuring eternity.
 You could get a new lease on life -- if only you didn't need the first and last month in advance.
"You couldn't get me on Mars if it were the last place on earth." - Erma Cohen
"You don't have to explain something you never said." - Calvin Coolidge
"You don't learn less and less, you learn more and more.^Hence you should not call them lessons but rather morons." - Lewis Carroll
"You have only three real friends:^^Jesus Christ, Sears Roebuck, and Gene Talmadge." - Eugene Talmadge (1913-    )^US Senate^To the voters of Georgia
"You have played enough; you have eaten and drunk enough. Now it is time for you to depart." - Horace^Epistles
 You have the capacity to learn from mistakes.^^You'll learn a lot today.
"You just can't tell about women; and if you can, you shouldn't." - Charles M.M. Lyall
 You live and you learn -- or you don't live long.
"You live in a deranged age, more deranged that usual, because in spite of great scientific and technological advances, man has not the faintest idea of who he is or what he is doing." - Walker Percy
 You may be recognized soon.^^Hide.
 You might have mail
"You must ask much to get a little." - Anonymous
"You must find the ideas that have some promise in them... It is not enough to just have ideas." - George E. Woodberry
"You must realize that the computer has it in for you. The irrefutable proof of this is that the computer always does what you tell it to do."
"You must sell, as Markets go." - Thomas Fuller (1654-1734)^Gnomologia, 1732
 You never find a lost article until you replace it.
"You never make big money in the market without getting in the way of danger." - Michael Steinhardt
 You only need a bedpan during visitors hours.
"You ought to take the bull between the teeth." - Attributed to Samuel Goldwyn
"You simply cannot understand psychedelic drugs, which activate the brain, unless you understand something about computers." - Timothy Leary
"You were pumping iron as^I was pumping irony." - Robert Plant, Now And Zen
 You will be a winner today.^^Pick a fight with a four-year-old.
 You will be Told about it Tomorrow.^^Go Home and Prepare Thyself.
 You worry too much about your job.^^Stop it.^^You are not paid enough to worry.
"You'd be surprised how much it costs to look this cheap." - Dolly Parton
"You'll never be the man your mother was!"
 You're being followed.^^Cut out the hanky-panky for a few days.
"You're fooling yourself." - Styx, The Grand Illusion
"You're only young once, but you can be immature forever." - Alex Tilley
"You're peddling your fish in the wrong market." - Dashiell Hammett (1894-1961)^The Thin Man, 1934
 You've been leading a dog's life.^^Stay off the furniture.
"You've gotta know when to code 'em, know when to modem,^ Know when to load 'em up, know when to run.^ You never count your money when you're sittin' at the keyboard;^ There'll be time enough for countin' when the program's done." - Anonymous (With apologies to Kenny Rogers)
"You've no idea of what a poor opinion I have of myself, and how little I deserve it." - W.S. Gilbert
"Young men are apt to think themselves wise enough, as drunken men are to think themselves sober enough." - Earl of Chesterfield
"Young men are fitter to invent than to judge, fitter for execution than for counsel, fitter for new projects than settled business." - Francis Bacon
 Your analyst has you mixed up with another patient.^^Don't believe a thing he tells you.
 Your karma just ran over my dogma.
 Your program is sick! Shoot it and put it out of its memory.
 Your Zip file is open.
 Youth had been a habit of hers so long that she could not part with it.
"Yowza, yowza, yowza." - Frank Zappa
 Zeus gave Leda the bird.

//
// German
//
 Genitiv ins Wasser, es könnte Dativ sein!

 Auch im Osten trägt man Westen
 Die Spielregeln des Lebens:^1) Du kannst nicht gewinnen.^2) Du kannst nicht mal ungeschoren davonkommen.^3) Du kannst nicht aussteigen.
 Die Spielregeln^Murphy's viertes Gesetz:^Nichts ist so leicht wie es aussieht
 Die Spielregeln^Murphy's erstes Gesetz:^Alles, was schief gehen kann, wird schief gehen, und zwar zum unpassendsten Zeitpunkt.
 Das Gestern ist Erinnerung^Das Morgen eine Vision^Und Heute ist ein Scheißtag
 Ein Frosch fällt in einen Milchtopf.^^Der Pessimist denkt: Ich werde ertrinken !!!^^Der Optimist denkt: Ich werde strampeln, bis es Butter gibt.^Dann bin ich wieder obenauf!
 Gigabyte:^^Bezeichnung für die Speicherkapazität einer Festplatte, die so unvorstellbar groß ist, daß ein Windows-Anwender mindestens zehn Applikationsprogramme und über eine Woche braucht um sie auszuschöpfen.
 Terabyte:^^Eine Speicherkapazität, die so unermeßlich ist, daß die einzigen Menschen, die sich eine Vorstellung davon machen können, Programmierer sind, die dann Programme schreiben, die erheblich mehr Arbeitsspeicher benötigen.
 Grundgesetz der Armee^Wenn es sich bewegt, grüß' es^Wenn es sich nicht bewegt, heb es auf;^Wenn Du es nicht aufheben kannst, streich es grün an.
"Wir sind gewöhnt daß Leute verhöhnen was sie nicht verstehen."
 Es gibt drei Arten, eine Frau loszuwerden: Ade, Adieu, Arsen
 Das Leben ist gratis, der Rest ist käuflich.
 Auf einem Baum, da saß ein Specht,^der Baum war hoch, dem Specht war schlecht ....
"Intelligenz können Sie sich kaufen, aber keinen Charakter!" - Helmut Kohl^in einem Heute-Interview
"Man muss die Tatsachen kennen,^bevor man sie verdrehen kann." - Mark Twain
 Ich bin nur kurz die Menschheit retten. Komme gleich wieder.
